Id;SlokaId;Text;Translation
721;52;дхӣрам;наделенный стойким разумом
722;52;сах̣;он
723;52;амр̣та-тва̄йа;бессмертия
724;52;калпате;достоин
725;53;на;никогда
726;53;асатах̣;временное
727;53;видйате;обладает
728;53;бха̄вах̣;вечным бытием
729;53;на;не
730;53;а-бха̄вах̣;изменчивость
731;53;видйате;существует
732;53;сатах̣;для вечного
733;53;убхайох̣;в отношении обоих
734;53;апи;именно
735;53;др̣ш̣т̣ах̣;на основании наблюдений
736;53;антах̣;заключение
737;53;ту;однако
738;53;анайох̣;этих двух положений
739;53;таттва;истину
740;53;дарш́ибхих̣;видящими
741;54;авина̄ш́и;неразрушимо
742;54;ту;но
743;54;тат;то
744;54;виддхи;знай, что
745;54;йена;которым
746;54;сарвам;все
747;54;идам;это тело
748;54;татах̣;пронизано
749;54;вина̄ш́ам;уничтожение
750;54;авйайасйа;бессмертной
751;54;асйа;души
752;54;на каш́чит;никто не
753;54;картум;сделать
754;54;архати;способен
755;55;анта-вантах̣;подверженные разрушению
756;55;име;все эти
757;55;деха̄х̣;тела
758;55;нитйасйа;вечной
759;55;укта̄х̣;описываются как
760;55;ш́арӣрин̣ах̣;воплощенной в теле души
761;55;а-на̄ш́инах̣;неразрушимой
762;55;а-прамейасйа;неизмеримой
763;55;тасма̄т;поэтому
764;55;йудхйасва;сражайся
765;55;бха̄рата;о потомок Бха̄раты
766;56;йах̣;тот, кто
767;56;энам;живое существо
768;56;ветти;знает
769;56;ханта̄рам;убийцей
770;56;йах̣ ча;и тот, кто
771;56;энам;его
772;56;манйате;считает
773;56;хатам;убитым
774;56;убхау;оба
775;56;тау;они
776;56;на виджа̄нӣтах̣;не ведают
777;56;на;никого не
778;56;айам;душа
779;56;ханти;может убить
780;56;на;никем не
781;56;ханйате;может быть убитой
782;57;на;не
783;57;джа̄йате;рождается
784;57;мрийате;умирает
785;57;ва̄;или
786;57;када̄чит;никогда
787;57;на;не
788;57;айам;эта душа
789;57;бхӯтва̄;была создана
790;57;бхавита̄;будет создана
791;57;ва̄;или
792;57;на;не
793;57;бхӯйах̣;снова
794;57;аджах̣;нерожденная
795;57;нитйах̣;всегда неизменная
796;57;ш́а̄ш́ватах̣;всегда существующая
797;57;айам;она
798;57;пура̄н̣ах̣;древняя
799;57;на ханйате;не погибает
800;57;ханйама̄не;в разрушаемом
801;57;ш́арӣре;теле
802;58;веда;знает
803;58;а-вина̄ш́инам;неразрушимой
804;58;нитйам;вечной
805;58;йах̣;тот, кто
806;58;энам;эту душу
807;58;аджам;нерожденной
808;58;а-вйайам;неизменной
809;58;катхам;как может
810;58;сах̣;такой
811;58;пурушах̣;человек
812;58;па̄ртха;сын Пр̣тхи
813;58;кам;для кого-то
814;58;гха̄тайати;стать причиной смерти
815;58;ханти;или убить
816;58;кам;кого-то
817;59;ва̄са̄м̇си;одежды
818;59;джӣрн̣а̄ни;изношенные
819;59;йатха̄;как
820;59;виха̄йа;сбросив
821;59;нава̄ни;новые
822;59;гр̣хн̣а̄ти;принимает
823;59;нарах̣;человек
824;59;а-пара̄н̣и;другие
825;59;татха̄;так и
826;59;ш́арӣра̄н̣и;тело
827;59;виха̄йа;оставив
828;59;джӣрн̣а̄ни;обессилившее
829;59;анйа̄ни;в другом
830;59;сам̇йа̄ти;воплощается
831;59;нава̄ни;в новом
832;59;дехӣ;душа
833;60;на;не
834;60;энам;душу
835;60;чхинданти;пронзить
836;60;ш́астра̄н̣и;никаким оружием
837;60;на;не
838;60;энам;ее
839;60;дахати;сжечь
840;60;па̄ваках̣;огнем
841;60;на;не
842;60;ча;также
843;60;энам;ее
844;60;кледайанти;смочить
845;60;а̄пах̣;водой
846;60;на;не
847;60;ш́ош̣айати;иссушить
848;60;ма̄рутах̣;ветром
849;61;а-ччхедйах̣;неразделима
850;61;айам;душа
851;61;а-да̄хйах̣;несгораема
852;61;айам;она
853;61;а-кледйах̣;нерастворяема
854;61;а-ш́ош̣йах̣;неиссушаема
855;61;эва;также
856;61;ча;и
857;61;нитйах̣;неизменная
858;61;сарва-гатах̣;вездесущая
859;61;стха̄н̣ух̣;непоколебимая
860;61;а-чалах̣;неподвижная
861;61;айам;она
862;61;сана̄танах̣;вечная
863;62;а-вйактах̣;невоспринимаема
864;62;айам;которая
865;62;а-чинтйах̣;непостижима
866;62;айам;она
867;62;а-вика̄рйах̣;неизменна
868;62;айам;она
869;62;учйате;говорится
870;62;тасма̄т;поэтому
871;62;эвам;такой
872;62;видитва̄;зная
873;62;энам;ее
874;62;на;не
875;62;ануш́очитум;скорбеть
876;62;архаси;стоит
877;63;атха ча;даже если
878;63;энам;душу
879;63;нитйа;всегда
880;63;джа̄там;рождающейся
881;63;нитйам;всегда
882;63;ва̄;или
883;63;манйасе;считаешь
884;63;мр̣там;умирающей
885;63;татха̄;тогда
886;63;апи;даже
887;63;твам;ты
888;63;маха̄-ба̄хо;о Арджуна, лучший из воинов
889;63;на;не
890;63;энам;о ней
891;63;ш́очитум;скорбеть
892;63;архаси;стоит
893;64;джа̄тасйа;для рожденного
894;64;хи;ибо
895;64;дхрувах̣;неизбежна
896;64;мр̣тйух̣;смерть
897;64;дхрувах̣;неизбежно
898;64;джанма;рождение
899;64;мр̣тасйа;для умершего
900;64;ча;также
901;64;тасма̄т;поэтому
902;64;апариха̄рйе;невозможно избежать
903;64;артхе;о том, что
904;64;на;не
905;64;твам;тебе
906;64;ш́очитум;сокрушаться
907;64;архаси;стоит
908;65;а-вйакта-а̄дӣни;незримые в начале
909;65;бхӯта̄ни;живые существа
910;65;вйакта-мадхйа̄ни;проявляются в середине
911;65;бха̄рата;Арджуна, потомок Бха̄раты
912;65;а-вйакта-нидхана̄нй;исчезают в конце
913;65;эва;безусловно
914;65;татра;в таком случае
915;65;ка̄;стоит ли
916;65;паридевана̄;скорбеть
917;66;а̄ш́чарйа-ват;как поразительную
918;66;паш́йати;созерцают
919;66;каш́чит;некоторые
920;66;энам;душу
921;66;а̄ш́чарйа-ват;как об удивительной
922;66;вадати;говорят
923;66;татха̄;подобно этому
924;66;эва;в точности
925;66;ча;также
926;66;анйах̣;другие
927;66;а̄ш́чарйа-ват;как о чуде
928;66;ча;также
929;66;энам;о ней
930;66;анйах;другие
931;66;ш́р̣н̣оти;слушают
932;66;ш́рутва̄;услышав
933;66;апи;даже
934;66;энам;о ней
935;66;веда;познать
936;66;на;не могут
937;66;ча;также
938;66;эва;несомненно
939;66;каш́чит;некоторые
940;67;дехӣ;управляющая телом
941;67;нитйам;вечна
942;67;а-вадхйах̣;не может быть убитой
943;67;айам;душа
944;67;дехе;в телах
945;67;сарвасйа;каждого
946;67;бха̄рата;Арджуна, потомок Бха̄раты
947;67;тасма̄т;поэтому
948;67;сарва̄н̣и;обо всех
949;67;бхӯта̄ни;существах
950;67;на;не
951;67;твам;тебе
952;67;ш́очитум;сокрушаться
953;67;архаси;стоит
954;68;сва-дхармам;свой долг
955;68;апи;кроме того
956;68;ча;и
957;68;авекшйа;всегда сознавая
958;68;на;не
959;68;викампитум;колебаться
960;68;архаси;должен
961;68;дхармйа̄т;за справедливость
962;68;хи;так как
963;68;йуддха̄т;чем битва
964;68;ш́рейах̣;более благоприятного
965;68;анйат;другого
966;68;кшатрийасйа;для воина
967;68;на;не
968;68;видйате;существует
969;69;йадр̣ччхайа̄;по собственной воле
970;69;ча;и
